scriptName,time,crash,errorMessage
"refinenet/libs/matconvnet/utils/evaluate_ref_models.m",0.6572654,1,Make sure that ILSVRC data is correctly installed in data\imagenet12-s256
"refinenet/libs/matconvnet/utils/simplenn_caffe_testdeploy.m",0.5356523,1,MatCaffe not in path.
"refinenet/libs/matconvnet/utils/test_examples.m",0.2167878,1,Undefined function 'cnn_mnist' for input arguments of type 'struct'.
"refinenet/libs/matconvnet/utils/tidy_ref_models.m",0.6276451,1,Unable to find file or directory 'data\models-import\imagenet-resnet-152-dag.mat'.
"refinenet/main/demo_evaluate_saved_prediction_voc.m",0.321661,1,..\cache_data\test_examples_voc\result_20180212182355_evaonly_custom_data_valset_5scales\predict_result_fused\output.txt: File not found.
"refinenet/main/demo_fuse_saved_prediction_voc.m",0.2319171,1,..\cache_data\test_examples_voc\result_20180212182355_evaonly_custom_data_valset_5scales\predict_result_fused_mscale\output.txt: File not found.
"refinenet/main/demo_predict_mscale_ade.m",20.1664401,1,trained_model is not existed!
"refinenet/main/demo_predict_mscale_cityscapes.m",32.2406836,1,trained_model is not existed!
"refinenet/main/demo_predict_mscale_nyud.m",24.2385383,1,trained_model is not existed!
"refinenet/main/demo_predict_mscale_pascalcontext.m",26.6322793,1,trained_model is not existed!
"refinenet/main/demo_predict_mscale_person_parts.m",21.3181627,1,trained_model is not existed!
"refinenet/main/demo_predict_mscale_sunrgbd.m",21.848514,1,trained_model is not existed!
"refinenet/main/demo_predict_mscale_voc.m",21.8236067,1,trained_model is not existed!
"refinenet/main/demo_refinenet_train.m",0.8449465,1,Invalid file identifier. Use fopen to generate a valid file identifier.
"refinenet/main/demo_refinenet_train_reduce_learning_rate.m",0.7504799,1,Invalid file identifier. Use fopen to generate a valid file identifier.
"refinenet/main/demo_test_simple_city.m",22.2674901,1,trained_model is not existed!
"refinenet/main/demo_test_simple_voc.m",21.5997934,1,trained_model is not existed!
"refinenet/main/gen_class_info_ade.m",0.0381639,0,
"refinenet/main/gen_class_info_cityscapes.m",0.0240932,0,
"refinenet/main/gen_class_info_nyud.m",0.0504774,0,
"refinenet/main/gen_class_info_pascalcontext.m",0.0504046,0,
"refinenet/main/gen_class_info_person_parts.m",0.0382763,0,
"refinenet/main/gen_class_info_sunrgbd.m",0.0417811,0,
"refinenet/main/gen_class_info_voc.m",0.0368622,0,
"refinenet/main/update_legacy_model.m",0.6900458,1,Unable to find file or directory '../model_trained/imagenet-resnet-101-dag.mat'.
"robotics-toolbox-matlab/test_jacob_dot.m",0.0223085,1,Unrecognized function or variable 'mdl_puma560'.
"robotics-toolbox-matlab/RST/puma.m",0.0768743,1,MATLAB cannot run this file because
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\robotics-toolbox-matlab\RST\puma.mlx
shadows it.
"robotics-toolbox-matlab/RST/test2.m",14.54763,1,Cannot connect to ROS master at http://172.16.9.141:11311. Check the specified address or hostname.
"robotics-toolbox-matlab/demos/braitnav.m",0.055048,1,MATLAB cannot run this file because
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\robotics-toolbox-matlab\demos\braitnav.mlx
shadows it.
"robotics-toolbox-matlab/demos/bugnav.m",0.0552512,1,MATLAB cannot run this file because
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\robotics-toolbox-matlab\demos\bugnav.mlx
shadows it.
"robotics-toolbox-matlab/demos/car_anim.m",0.0411189,1,Undefined function 'Bicycle' for input arguments of type 'char'.
"robotics-toolbox-matlab/demos/car_anim_rs.m",0.039787,1,Undefined function 'ReedsShepp' for input arguments of type 'double'.
"robotics-toolbox-matlab/demos/codegen.m",0.0391678,1,Unrecognized function or variable 'mdl_planar3'.
"robotics-toolbox-matlab/demos/drivepose.m",0.0639722,1,MATLAB cannot run this file because
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\robotics-toolbox-matlab\demos\drivepose.mlx
shadows it.
"robotics-toolbox-matlab/demos/dstarnav.m",0.0631828,1,MATLAB cannot run this file because
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\robotics-toolbox-matlab\demos\dstarnav.mlx
shadows it.
"robotics-toolbox-matlab/demos/dxdemo2.m",0.0845107,1,Undefined function 'showpixels' for input arguments of type 'double'.
"robotics-toolbox-matlab/demos/fdyn.m",0.0580944,1,MATLAB cannot run this file because
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\robotics-toolbox-matlab\demos\fdyn.mlx
shadows it.
"robotics-toolbox-matlab/demos/fkine.m",0.0561986,1,MATLAB cannot run this file because
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\robotics-toolbox-matlab\demos\fkine.mlx
shadows it.
"robotics-toolbox-matlab/demos/graphics.m",0.0579975,1,MATLAB cannot run this file because
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\robotics-toolbox-matlab\demos\graphics.mlx
shadows it.
"robotics-toolbox-matlab/demos/idyn.m",0.042207,1,Unrecognized function or variable 'mdl_puma560'.
"robotics-toolbox-matlab/demos/ikine.m",0.0590625,1,MATLAB cannot run this file because
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\robotics-toolbox-matlab\demos\ikine.mlx
shadows it.
"robotics-toolbox-matlab/demos/jacob.m",0.0580818,1,MATLAB cannot run this file because
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\robotics-toolbox-matlab\demos\jacob.mlx
shadows it.
"robotics-toolbox-matlab/demos/joytest.m",0.0399308,1,Undefined function 'trplot' for input arguments of type 'double'.
"robotics-toolbox-matlab/demos/particlefilt.m",0.0563654,1,MATLAB cannot run this file because
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\robotics-toolbox-matlab\demos\particlefilt.mlx
shadows it.
"robotics-toolbox-matlab/demos/pgslam.m",0.0418877,1,Undefined function 'PoseGraph' for input arguments of type 'char'.
"robotics-toolbox-matlab/demos/prmnav.m",0.0544285,1,MATLAB cannot run this file because
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\robotics-toolbox-matlab\demos\prmnav.mlx
shadows it.
"robotics-toolbox-matlab/demos/puma_path.m",0.0401759,1,Undefined function 'We' for input arguments of type 'char'.
"robotics-toolbox-matlab/demos/quadrotor.m",0.056642,1,MATLAB cannot run this file because
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\robotics-toolbox-matlab\demos\quadrotor.mlx
shadows it.
"robotics-toolbox-matlab/demos/robot.m",0.0599598,1,MATLAB cannot run this file because
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\robotics-toolbox-matlab\demos\robot.mlx
shadows it.
"robotics-toolbox-matlab/demos/rotation.m",0.0540424,1,MATLAB cannot run this file because
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\robotics-toolbox-matlab\demos\rotation.mlx
shadows it.
"robotics-toolbox-matlab/demos/rtbcodegen.m",0.04281,1,Unrecognized function or variable 'mdl_planar3'.
"robotics-toolbox-matlab/demos/slam.m",0.0577981,1,MATLAB cannot run this file because
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\robotics-toolbox-matlab\demos\slam.mlx
shadows it.
"robotics-toolbox-matlab/demos/symbolic.m",0.0522134,1,MATLAB cannot run this file because
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\robotics-toolbox-matlab\demos\symbolic.mlx
shadows it.
"robotics-toolbox-matlab/demos/traj.m",0.053503,1,MATLAB cannot run this file because
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\robotics-toolbox-matlab\demos\traj.mlx
shadows it.
"robotics-toolbox-matlab/demos/trans.m",0.0527084,1,MATLAB cannot run this file because
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\robotics-toolbox-matlab\demos\trans.mlx
shadows it.
"robotics-toolbox-matlab/demos/vrepdemo.m",0.0403972,1,Unrecognized function or variable 'VREP'.
"robotics-toolbox-matlab/demos/ztorque.m",0.0389369,1,Unrecognized function or variable 'mdl_puma560'.
"robotics-toolbox-matlab/examples/eg_grav.m",0.0428278,1,Undefined function 'numcols' for input arguments of type 'double'.
"robotics-toolbox-matlab/examples/eg_inertia.m",0.0387628,1,Undefined function 'numcols' for input arguments of type 'double'.
"robotics-toolbox-matlab/examples/eg_inertia22.m",0.0395421,1,Undefined function 'numcols' for input arguments of type 'double'.
"robotics-toolbox-matlab/examples/ex_tumble.m",0.0448712,1,Index exceeds the number of array elements. Index must not exceed 3.
"robotics-toolbox-matlab/examples/joytest.m",0.0350705,1,Unrecognized function or variable 'mdl_puma560'.
"robotics-toolbox-matlab/examples/moveline.m",0.1071148,1,Unrecognized function or variable 'xyzlabel'.
"robotics-toolbox-matlab/examples/movepoint.m",0.0954857,1,Unrecognized function or variable 'xyzlabel'.
"robotics-toolbox-matlab/examples/movepose.m",0.1051345,1,Unrecognized function or variable 'xyzlabel'.
"robotics-toolbox-matlab/interfaces/Arbotix/pincher.m",0.0408329,1,Undefined function 'Revolute' for input arguments of type 'char'.
"robotics-toolbox-matlab/interfaces/EV3/Example.m",0.065007,1,Undefined function 'tb_optparse' for input arguments of type 'struct'.
"robotics-toolbox-matlab/mex/stanfordm.m",0.0382658,1,Undefined function 'Link' for input arguments of type 'double'.
"robotics-toolbox-matlab/models/mdl_3link3d.m",0.0395078,1,Undefined function 'SerialLink' for input arguments of type 'double'.
"robotics-toolbox-matlab/models/mdl_KR5.m",0.0382072,1,Undefined function 'Link' for input arguments of type 'double'.
"robotics-toolbox-matlab/models/mdl_LWR.m",0.0439841,1,Undefined function 'Link' for input arguments of type 'double'.
"robotics-toolbox-matlab/models/mdl_M16.m",0.0380671,1,Undefined function 'SerialLink' for input arguments of type 'double'.
"robotics-toolbox-matlab/models/mdl_S4ABB2p8.m",0.0412754,1,Undefined function 'Link' for input arguments of type 'double'.
"robotics-toolbox-matlab/models/mdl_baxter.m",0.0418818,1,Undefined function 'Revolute' for input arguments of type 'char'.
"robotics-toolbox-matlab/models/mdl_cobra600.m",0.0386037,1,Undefined function 'Revolute' for input arguments of type 'char'.
"robotics-toolbox-matlab/models/mdl_fanuc10L.m",0.0410551,1,Undefined function 'Link' for input arguments of type 'double'.
"robotics-toolbox-matlab/models/mdl_irb140.m",0.0376007,1,Undefined function 'SerialLink' for input arguments of type 'double'.
"robotics-toolbox-matlab/models/mdl_irb140_mdh.m",0.041673,1,Undefined function 'Revolute' for input arguments of type 'char'.
"robotics-toolbox-matlab/models/mdl_jaco.m",0.0397605,1,Undefined function 'Revolute' for input arguments of type 'char'.
"robotics-toolbox-matlab/models/mdl_mico.m",0.0393763,1,Undefined function 'Revolute' for input arguments of type 'char'.
"robotics-toolbox-matlab/models/mdl_motomanHP6.m",0.0394571,1,Undefined function 'Link' for input arguments of type 'double'.
"robotics-toolbox-matlab/models/mdl_nao.m",0.0399342,1,Undefined function 'Revolute' for input arguments of type 'char'.
"robotics-toolbox-matlab/models/mdl_offset6.m",0.0395361,1,Undefined function 'Revolute' for input arguments of type 'char'.
"robotics-toolbox-matlab/models/mdl_onelink.m",0.0447068,1,Undefined function 'Revolute' for input arguments of type 'char'.
"robotics-toolbox-matlab/models/mdl_p8.m",0.0391912,1,Undefined function 'troty' for input arguments of type 'double'.
"robotics-toolbox-matlab/models/mdl_panda.m",0.0405149,1,Undefined function 'RevoluteMDH' for input arguments of type 'char'.
"robotics-toolbox-matlab/models/mdl_phantomx.m",0.0391431,1,Undefined function 'Revolute' for input arguments of type 'char'.
"robotics-toolbox-matlab/models/mdl_planar1.m",0.0392631,1,Undefined function 'Revolute' for input arguments of type 'char'.
"robotics-toolbox-matlab/models/mdl_planar2.m",0.0384794,1,Undefined function 'Revolute' for input arguments of type 'char'.
"robotics-toolbox-matlab/models/mdl_planar2_sym.m",1.1021757,1,Undefined function 'Revolute' for input arguments of type 'sym'.
"robotics-toolbox-matlab/models/mdl_planar3.m",0.0436088,1,Undefined function 'Revolute' for input arguments of type 'char'.
"robotics-toolbox-matlab/models/mdl_puma560.m",0.0430389,1,Undefined function 'Revolute' for input arguments of type 'char'.
"robotics-toolbox-matlab/models/mdl_puma560akb.m",0.0395385,1,Undefined function 'Link' for input arguments of type 'double'.
"robotics-toolbox-matlab/models/mdl_sawyer.m",0.0403987,1,Undefined function 'SerialLink' for input arguments of type 'cell'.
"robotics-toolbox-matlab/models/mdl_simple6.m",0.039814,1,Undefined function 'Revolute' for input arguments of type 'char'.
"robotics-toolbox-matlab/models/mdl_stanford.m",0.0409931,1,Undefined function 'Link' for input arguments of type 'double'.
"robotics-toolbox-matlab/models/mdl_stanford_mdh.m",0.0422404,1,Undefined function 'RevoluteMDH' for input arguments of type 'char'.
"robotics-toolbox-matlab/models/mdl_twolink.m",0.035776,1,Undefined function 'Revolute' for input arguments of type 'char'.
"robotics-toolbox-matlab/models/mdl_twolink_mdh.m",0.0407066,1,Undefined function 'RevoluteMDH' for input arguments of type 'char'.
"robotics-toolbox-matlab/models/mdl_twolink_sym.m",0.180948,1,Undefined function 'Revolute' for input arguments of type 'sym'.
"robotics-toolbox-matlab/models/mdl_ur10.m",0.045042,1,Undefined function 'SerialLink' for input arguments of type 'double'.
"robotics-toolbox-matlab/models/mdl_ur3.m",0.0374249,1,Undefined function 'SerialLink' for input arguments of type 'double'.
"robotics-toolbox-matlab/models/mdl_ur5.m",0.038961,1,Undefined function 'SerialLink' for input arguments of type 'double'.
"robotics-toolbox-matlab/symbolic/bajac.m",0.2971421,1,"Unable to create a symbolic variable 'qz' by using 'syms' inside a MATLAB function because 'qz' is an existing function name, class name, or other artifact name. Use 'sym' instead."
"robotics-toolbox-matlab/test/dynamics.m",0.0417679,1,Unrecognized function or variable 'p560'.
"robotics-toolbox-matlab/test/jacobian.m",0.0409813,1,Unrecognized function or variable 'p560'.
"robotics-toolbox-matlab/test/kinematics.m",0.036872,1,Unrecognized function or variable 'p560'.
"robotics-toolbox-matlab/test/plots.m",0.0388293,1,Unrecognized function or variable 'puma560'.
"robotics-toolbox-matlab/test/test.m",0.0486589,1,Index exceeds the number of array elements. Index must not exceed 3.
"robotics-toolbox-matlab/test/trajectory.m",0.0368537,1,Unrecognized function or variable 'puma560'.
"robotics-toolbox-matlab/test/transform.m",0.0424484,1,Index exceeds the number of array elements. Index must not exceed 3.
"robotics-toolbox-matlab/unit_test/RunAllTests.m",7.7691753,1,"Supported compiler not detected. You can install the freely available MinGW-w64 C/C++ compiler; see <a href=""matlab: helpview([docroot '/matlab/helptargets.map'],'install_mingw')"">Install MinGW-w64 Compiler</a>. For more options, visit <a href=""https://www.mathworks.com/support/compilers"">https://www.mathworks.com/support/compilers</a>."
"robotics-toolbox-matlab/unit_test/edgelisttest.m",0.4405373,1,Undefined function 'edgelist' for input arguments of type 'double'.
"robotics-toolbox-matlab/unit_test/old/class_pgraph.m",0.0513222,1,Unrecognized function or variable 'randinit'.
"robotics-toolbox-matlab/unit_test/old/dynamics.m",0.0556172,1,Unrecognized function or variable 'p560'.
"robotics-toolbox-matlab/unit_test/old/jacobian.m",0.0550799,1,Unrecognized function or variable 'p560'.
"robotics-toolbox-matlab/unit_test/old/kinematics.m",0.0528686,1,Unrecognized function or variable 'mdl_p560'.
"robotics-toolbox-matlab/unit_test/old/loc_dr.m",-1,NaN,
"robotics-toolbox-matlab/unit_test/old/loc_ekf.m",-1,NaN,
"robotics-toolbox-matlab/unit_test/old/loc_map.m",-1,NaN,
"robotics-toolbox-matlab/unit_test/old/loc_map2.m",-1,NaN,
"robotics-toolbox-matlab/unit_test/old/loc_pf.m",-1,NaN,
"robotics-toolbox-matlab/unit_test/old/loc_slam.m",-1,NaN,
"robotics-toolbox-matlab/unit_test/old/nav_rrt.m",-1,NaN,
"robotics-toolbox-matlab/unit_test/old/nav_rrt2.m",0.0770746,1,Unrecognized function or variable 'randinit'.
"robotics-toolbox-matlab/unit_test/old/plots.m",0.0596479,1,Unrecognized function or variable 'puma560'.
"robotics-toolbox-matlab/unit_test/old/test.m",0.0837644,1,Index exceeds the number of array elements. Index must not exceed 3.
"robotics-toolbox-matlab/unit_test/old/trajectory.m",0.0669087,1,Undefined function 'tb_optparse' for input arguments of type 'struct'.
"robotics-toolbox-matlab/unit_test/old/transform.m",0.0557595,1,Index exceeds the number of array elements. Index must not exceed 3.
"toolbox/classify/demoCluster.m",0.1018375,1,Undefined function 'getPrmDflt' for input arguments of type 'cell'.
"toolbox/detector/acfDemoCal.m",0.0508052,1,Undefined function 'dbInfo' for input arguments of type 'char'.
"toolbox/detector/acfDemoInria.m",0.0464925,1,Undefined function 'dbInfo' for input arguments of type 'char'.
"toolbox/matlab/ccc.m",0.0380421,0,
"vgg_face2/standard_evaluation/demo_proj.m",0.033764,1,Unrecognized function or variable 'YOUR_DATA_DIR'.
"voc-dpm/demo_cascade.m",2.3032436,1,This code is not supported on Windows.
"voc-dpm/car_grammar/car_grammar_init.m",0.037931,1,Unrecognized function or variable 'voc_config'.
"voc-dpm/person_grammar/person_grammar_init.m",0.0342933,1,Unrecognized function or variable 'voc_config'.
"vrn/run.m",0.0063671,1,Execution of script run as a function is not supported:
"vrn/run.m",0.0064063,1,Execution of script run as a function is not supported:
"vrn/run.m",0.0017483,1,Execution of script run as a function is not supported:
"vrn/run.m",0.0013264,1,Execution of script run as a function is not supported:
"vrn/run.m",0.0013974,1,Execution of script run as a function is not supported:
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\vrn\run.m
